,ETF,Date,returns
1287.0,MCHI,42719.0,0.9389006623234379
1288.0,MCHI,42720.0,0.9304439467734367
1289.0,MCHI,42723.0,0.927907015651017
1290.0,MCHI,42724.0,0.92832989105769
1291.0,MCHI,42725.0,0.9255761562277106
1292.0,MCHI,42726.0,0.9155433134971115
1293.0,MCHI,42727.0,0.9136221983004825
1294.0,MCHI,42731.0,0.9172510952164568
1295.0,MCHI,42732.0,0.9240819221973944
1296.0,MCHI,42733.0,0.9358223538567679
1297.0,MCHI,42734.0,0.933474271809128
1298.0,MCHI,42738.0,0.9432935025871745
1299.0,MCHI,42739.0,0.9556744487865879
1300.0,MCHI,42740.0,0.9736053856774299
1301.0,MCHI,42741.0,0.9678418472969723
1302.0,MCHI,42744.0,0.9714706585282483
1303.0,MCHI,42745.0,0.9861996867753017
1304.0,MCHI,42746.0,0.9898284980065776
1305.0,MCHI,42747.0,0.9855592793411344
1306.0,MCHI,42748.0,0.9885477688229414
1307.0,MCHI,42752.0,0.986626632205138
1308.0,MCHI,42753.0,0.9906824102874249
1309.0,MCHI,42754.0,0.9859861605074471
1310.0,MCHI,42755.0,0.9847054313238109
1311.0,MCHI,42758.0,0.9926035469052283
1312.0,MCHI,42759.0,1.002636389635827
1313.0,MCHI,42760.0,1.00925369034891
1314.0,MCHI,42761.0,1.00925369034891
1315.0,MCHI,42762.0,1.006265200867104
1316.0,MCHI,42765.0,1.002209422784816
1317.0,MCHI,42766.0,1.003490151968453
1318.0,MCHI,42767.0,1.003703678236307
1319.0,MCHI,42768.0,1.00541135284978
1320.0,MCHI,42769.0,1.005624793432936
1321.0,MCHI,42772.0,1.009467130932067
1322.0,MCHI,42773.0,1.009040249765754
1323.0,MCHI,42774.0,1.023769192328109
1324.0,MCHI,42775.0,1.032521134505676
1325.0,MCHI,42776.0,1.035936505153795
1326.0,MCHI,42779.0,1.041059743205959
1327.0,MCHI,42780.0,1.038711554052446
1328.0,MCHI,42781.0,1.050878973984005
1329.0,MCHI,42782.0,1.05109250025186
1330.0,MCHI,42783.0,1.046182788467551
1331.0,MCHI,42787.0,1.054721311483136
1332.0,MCHI,42788.0,1.063686779928557
1333.0,MCHI,42789.0,1.060484849863593
1334.0,MCHI,42790.0,1.04767712960374
1335.0,MCHI,42793.0,1.044902059283915
1336.0,MCHI,42794.0,1.039778928337624
1337.0,MCHI,42795.0,1.051732886264852
1338.0,MCHI,42796.0,1.03380194937401
1339.0,MCHI,42797.0,1.038498199153988
1340.0,MCHI,42800.0,1.037430760605286
1341.0,MCHI,42801.0,1.040846216938104
1342.0,MCHI,42802.0,1.041913569802108
1343.0,MCHI,42803.0,1.031880812756206
1344.0,MCHI,42804.0,1.037430760605286
1345.0,MCHI,42807.0,1.054294430316823
1346.0,MCHI,42808.0,1.048317451353209
1347.0,MCHI,42809.0,1.063900220511713
1348.0,MCHI,42810.0,1.076281059605254
1349.0,MCHI,42811.0,1.073719536974457
1350.0,MCHI,42814.0,1.088662005804667
1351.0,MCHI,42815.0,1.072652248373978
1352.0,MCHI,42816.0,1.076494585873108
1353.0,MCHI,42817.0,1.078842689341923
1354.0,MCHI,42818.0,1.079696515938072
1355.0,MCHI,42821.0,1.075640673592261
1356.0,MCHI,42822.0,1.079483075354915
1357.0,MCHI,42823.0,1.079269634771759
1358.0,MCHI,42824.0,1.073292570123447
1359.0,MCHI,42825.0,1.06582142139304
1360.0,MCHI,42828.0,1.074786825574938
1361.0,MCHI,42829.0,1.075213792425948
1362.0,MCHI,42830.0,1.075854199860115
1363.0,MCHI,42831.0,1.075640673592261
1364.0,MCHI,42832.0,1.075640673592261
1365.0,MCHI,42835.0,1.073719536974457
1366.0,MCHI,42836.0,1.067315676844531
1367.0,MCHI,42837.0,1.071371454926818
1368.0,MCHI,42838.0,1.066675269410363
1369.0,MCHI,42842.0,1.074786825574938
1370.0,MCHI,42843.0,1.060057883012582
1371.0,MCHI,42844.0,1.058777089565422
1372.0,MCHI,42845.0,1.075427318693803
1373.0,MCHI,42846.0,1.074573384991781
1374.0,MCHI,42849.0,1.082685005419878
1375.0,MCHI,42850.0,1.095279392202448
1376.0,MCHI,42851.0,1.093358169899947
1377.0,MCHI,42852.0,1.091437054703318
1378.0,MCHI,42853.0,1.092077376452787
1379.0,MCHI,42856.0,1.096346659381753
1380.0,MCHI,42857.0,1.095919713951917
1381.0,MCHI,42858.0,1.091437054703318
1382.0,MCHI,42859.0,1.076921467039421
1383.0,MCHI,42860.0,1.080550363955395
1384.0,MCHI,42863.0,1.082044619406886
1385.0,MCHI,42864.0,1.101683252332375
1386.0,MCHI,42865.0,1.111716009378276
1387.0,MCHI,42866.0,1.109581367913792
1388.0,MCHI,42867.0,1.11876027694237
1389.0,MCHI,42870.0,1.129646882005594
1390.0,MCHI,42871.0,1.134983453535041
1391.0,MCHI,42872.0,1.117906428925046
1392.0,MCHI,42873.0,1.120254532393861
1393.0,MCHI,42874.0,1.13647779467123
1394.0,MCHI,42877.0,1.14949895551424
1395.0,MCHI,42878.0,1.142241161682291
1396.0,MCHI,42879.0,1.142881654801157
1397.0,MCHI,42880.0,1.156329782495177
1398.0,MCHI,42881.0,1.15675666366149
1399.0,MCHI,42885.0,1.157397156780356
1400.0,MCHI,42886.0,1.147791259479593
1401.0,MCHI,42887.0,1.161879794607781
1402.0,MCHI,42888.0,1.162733728309802
1403.0,MCHI,42891.0,1.160812527428475
1404.0,MCHI,42892.0,1.166149098957922
1405.0,MCHI,42893.0,1.169777910189198
1406.0,MCHI,42894.0,1.191124239149334
1407.0,MCHI,42895.0,1.175114503139819
1408.0,MCHI,42898.0,1.165295250940598
1409.0,MCHI,42899.0,1.166149098957922
1410.0,MCHI,42900.0,1.161025968011631
1411.0,MCHI,42901.0,1.149072074347927
1412.0,MCHI,42902.0,1.150566329799418
1413.0,MCHI,42905.0,1.172766399671005
1414.0,MCHI,42906.0,1.163384010905434
1415.0,MCHI,42907.0,1.170667231671566
1416.0,MCHI,42908.0,1.176665117701535
1417.0,MCHI,42909.0,1.17880721373476
1418.0,MCHI,42912.0,1.188232573376466
1419.0,MCHI,42913.0,1.176450863113746
1420.0,MCHI,42914.0,1.185233630361482
1421.0,MCHI,42915.0,1.169167749453487
1422.0,MCHI,42916.0,1.171524014389802
1423.0,MCHI,42919.0,1.17880721373476
1424.0,MCHI,42921.0,1.17709356261359
1425.0,MCHI,42922.0,1.16188455010853
1426.0,MCHI,42923.0,1.163384010905434
1427.0,MCHI,42926.0,1.170667231671566
1428.0,MCHI,42927.0,1.192088406215559
1429.0,MCHI,42928.0,1.217151137589682
1430.0,MCHI,42929.0,1.219721657113787
1431.0,MCHI,42930.0,1.236858661012505
1432.0,MCHI,42933.0,1.229575461667547
1433.0,MCHI,42934.0,1.236001792609571
1434.0,MCHI,42935.0,1.251853418929776
1435.0,MCHI,42936.0,1.246712379881567
1436.0,MCHI,42937.0,1.245427066566578
1437.0,MCHI,42940.0,1.252710287332711
1438.0,MCHI,42941.0,1.251853418929776
1439.0,MCHI,42942.0,1.264706166498521
1440.0,MCHI,42943.0,1.258279835556498
1441.0,MCHI,42944.0,1.269418760634676
1442.0,MCHI,42947.0,1.272631979658624
1443.0,MCHI,42948.0,1.281200470897396
1444.0,MCHI,42949.0,1.271132497440545
1445.0,MCHI,42950.0,1.27177511125569
1446.0,MCHI,42951.0,1.276701959979634
1447.0,MCHI,42954.0,1.292767840887628
1448.0,MCHI,42955.0,1.302621645441389
1449.0,MCHI,42956.0,1.299622616741706
1450.0,MCHI,42957.0,1.257422967153563
1451.0,MCHI,42958.0,1.255280785435641
1452.0,MCHI,42961.0,1.27220353474657
1453.0,MCHI,42962.0,1.270489883625399
1454.0,MCHI,42963.0,1.294053154202617
1455.0,MCHI,42964.0,1.27220353474657
1456.0,MCHI,42965.0,1.278201442197713
1457.0,MCHI,42968.0,1.292553671984538
1458.0,MCHI,42969.0,1.310975903513546
1459.0,MCHI,42970.0,1.319115971261438
1460.0,MCHI,42971.0,1.318687526349384
1461.0,MCHI,42972.0,1.322971696994658
1462.0,MCHI,42975.0,1.312475364310451
1463.0,MCHI,42976.0,1.312689554634716
1464.0,MCHI,42977.0,1.322971696994658
1465.0,MCHI,42978.0,1.328112821727566
1466.0,MCHI,42979.0,1.330683341251671
1467.0,MCHI,42983.0,1.313546423037651
1468.0,MCHI,42984.0,1.31954430906762
1469.0,MCHI,42985.0,1.328541245218446
1470.0,MCHI,42986.0,1.318259102858504
1471.0,MCHI,42989.0,1.34610660834452
1472.0,MCHI,42990.0,1.349533996271559
1473.0,MCHI,42991.0,1.352747215295507
1474.0,MCHI,42992.0,1.351676070883609
1475.0,MCHI,42993.0,1.363457802567503
1476.0,MCHI,42996.0,1.376524719039339
1477.0,MCHI,42997.0,1.379095152878746
1478.0,MCHI,42998.0,1.376738823678906
1479.0,MCHI,42999.0,1.376953078266695
1480.0,MCHI,43000.0,1.367313613985422
1481.0,MCHI,43003.0,1.325542302203461
1482.0,MCHI,43004.0,1.328541245218446
1483.0,MCHI,43005.0,1.338823408999563
1484.0,MCHI,43006.0,1.332397078057539
1485.0,MCHI,43007.0,1.351461901980518
1486.0,MCHI,43010.0,1.358530846737687
1487.0,MCHI,43011.0,1.391091117729255
1488.0,MCHI,43012.0,1.38937740234456
1489.0,MCHI,43013.0,1.408227971679751
1490.0,MCHI,43014.0,1.399016866625834
1491.0,MCHI,43017.0,1.400087989616557
1492.0,MCHI,43018.0,1.414011774491327
1493.0,MCHI,43019.0,1.40844222626754
1494.0,MCHI,43020.0,1.400516327422739
1495.0,MCHI,43021.0,1.410370046291801
1496.0,MCHI,43024.0,1.417010738927486
1497.0,MCHI,43025.0,1.40480066943741
1498.0,MCHI,43026.0,1.417867585909246
1499.0,MCHI,43027.0,1.39301895917469
1500.0,MCHI,43028.0,1.403515291858898
1501.0,MCHI,43031.0,1.390019994738531
1502.0,MCHI,43032.0,1.388948871747808
1503.0,MCHI,43033.0,1.382308371902694
1504.0,MCHI,43034.0,1.37780994666963
1505.0,MCHI,43035.0,1.396017902189675
1506.0,MCHI,43038.0,1.385307314917678
1507.0,MCHI,43039.0,1.398802761986267
1508.0,MCHI,43040.0,1.40844222626754
1509.0,MCHI,43041.0,1.41058430087959
1510.0,MCHI,43042.0,1.410155963073408
1511.0,MCHI,43045.0,1.431577137617401
1512.0,QLD,42681.0,1.0
1513.0,QLD,42682.0,1.012894789098758
1514.0,QLD,42683.0,1.021451080168395
1515.0,QLD,42684.0,0.9883104498502765
1516.0,QLD,42685.0,0.9893951045398403
1517.0,QLD,42688.0,0.9696312864626133
1518.0,QLD,42689.0,0.9966257655675873
1519.0,QLD,42690.0,1.008074267927504
1520.0,QLD,42691.0,1.022535469253863
1521.0,QLD,42692.0,1.015184441279088
1522.0,QLD,42695.0,1.035671330288255
1523.0,QLD,42696.0,1.042419871590561
1524.0,QLD,42697.0,1.033984164780395
1525.0,QLD,42699.0,1.040371291345865
1526.0,QLD,42702.0,1.035912281494754
1527.0,QLD,42703.0,1.042781310473223
1528.0,QLD,42704.0,1.016751119110784
1529.0,QLD,42705.0,0.9826464666542267
1530.0,QLD,42706.0,0.985659262203977
1531.0,QLD,42709.0,1.000843631045584
1532.0,QLD,42710.0,1.0060255910995
1533.0,QLD,42711.0,1.031212344582971
1534.0,QLD,42712.0,1.034707235712335
1535.0,QLD,42713.0,1.050855602546554
1536.0,QLD,42716.0,1.041214825808142
1537.0,QLD,42717.0,1.067606625074031
1538.0,QLD,42718.0,1.062786297069392
1539.0,QLD,42719.0,1.066160531501805
1540.0,QLD,42720.0,1.059050358150221
1541.0,QLD,42723.0,1.067486258127002
1542.0,QLD,42724.0,1.075801380677698
1543.0,QLD,42725.0,1.074208552915483
1544.0,QLD,42726.0,1.068054385287812
1545.0,QLD,42727.0,1.069261193715595
1546.0,QLD,42731.0,1.081086709016515
1547.0,QLD,42732.0,1.06395157467493
1548.0,QLD,42733.0,1.06033148743316
1549.0,QLD,42734.0,1.039214223321469
1550.0,QLD,42738.0,1.057194075270848
1551.0,QLD,42739.0,1.068295795265023
1552.0,QLD,42740.0,1.080242063846202
1553.0,QLD,42741.0,1.099187314246154
1554.0,QLD,42744.0,1.106548290301606
1555.0,QLD,42745.0,1.111375089387851
1556.0,QLD,42746.0,1.116563955148257
1557.0,QLD,42747.0,1.113185133008736
1558.0,QLD,42748.0,1.121149416694772
1559.0,QLD,42752.0,1.114150507313481
1560.0,QLD,42753.0,1.119218716376936
1561.0,QLD,42754.0,1.11740860031857
1562.0,QLD,42755.0,1.122356152685074
1563.0,QLD,42758.0,1.124045515463181
1564.0,QLD,42759.0,1.139370606183881
1565.0,QLD,42760.0,1.162056793689169
1566.0,QLD,42761.0,1.163866740726747
1567.0,QLD,42762.0,1.168331618013791
1568.0,QLD,42765.0,1.150834416998044
1569.0,QLD,42766.0,1.146007521328492
1570.0,QLD,42767.0,1.16157404617223
1571.0,QLD,42768.0,1.159522592574134
1572.0,QLD,42769.0,1.165556103504854
1573.0,QLD,42772.0,1.168693515667165
1574.0,QLD,42773.0,1.17714047443266
1575.0,QLD,42774.0,1.181605351719704
1576.0,QLD,42775.0,1.18981090050799
1577.0,QLD,42776.0,1.197413117519864
1578.0,QLD,42779.0,1.211048942045766
1579.0,QLD,42780.0,1.218771815754592
1580.0,QLD,42781.0,1.232769610371347
1581.0,QLD,42782.0,1.232407640280493
1582.0,QLD,42783.0,1.243147269454679
1583.0,QLD,42787.0,1.254972953776388
1584.0,QLD,42788.0,1.256058936486431
1585.0,QLD,42789.0,1.247008670090352
1586.0,QLD,42790.0,1.250870239746813
1587.0,QLD,42793.0,1.254369549562497
1588.0,QLD,42794.0,1.246405434897249
1589.0,QLD,42795.0,1.273435577388534
1590.0,QLD,42796.0,1.260885808010156
1591.0,QLD,42797.0,1.265229956162768
1592.0,QLD,42800.0,1.259799752862633
1593.0,QLD,42801.0,1.254731640382485
1594.0,QLD,42802.0,1.259317101929
1595.0,QLD,42803.0,1.261006464707107
1596.0,QLD,42804.0,1.271866871307379
1597.0,QLD,42807.0,1.275728247797224
1598.0,QLD,42808.0,1.269091429235922
1599.0,QLD,42809.0,1.284899267473562
1600.0,QLD,42810.0,1.283933965606298
1601.0,QLD,42811.0,1.281520445334041
1602.0,QLD,42814.0,1.284295863259671
1603.0,QLD,42815.0,1.246164024920039
1604.0,QLD,42816.0,1.26267779055253
1605.0,QLD,42817.0,1.256762739048515
1606.0,QLD,42818.0,1.260384275039898
1607.0,QLD,42821.0,1.265454222602889
1608.0,QLD,42822.0,1.280543625907352
1609.0,QLD,42823.0,1.292494409758159
1610.0,QLD,42824.0,1.296115849166235
1611.0,QLD,42825.0,1.294787997708271
1612.0,QLD,42828.0,1.292856476432321
1613.0,QLD,42829.0,1.296477939986223
1614.0,QLD,42830.0,1.286579334108318
1615.0,QLD,42831.0,1.28778652886933
1616.0,QLD,42832.0,1.286458580828059
1617.0,QLD,42835.0,1.287665775589071
1618.0,QLD,42836.0,1.276680752376239
1619.0,QLD,42837.0,1.266057723400088
1620.0,QLD,42838.0,1.255314134310293
1621.0,QLD,42842.0,1.275835745018523
1622.0,QLD,42843.0,1.272576372284609
1623.0,QLD,42844.0,1.276197835838511
1624.0,QLD,42845.0,1.296477939986223
1625.0,QLD,42846.0,1.296477939986223
1626.0,QLD,42849.0,1.327743043200941
1627.0,QLD,42850.0,1.347057483293985
1628.0,QLD,42851.0,1.343194609762872
1629.0,QLD,42852.0,1.358887586302014
1630.0,QLD,42853.0,1.363716123887795
1631.0,QLD,42856.0,1.386772684231693
1632.0,QLD,42857.0,1.392446325758498
1633.0,QLD,42858.0,1.383392654800828
1634.0,QLD,42859.0,1.384358415438803
1635.0,QLD,42860.0,1.394256997170882
1636.0,QLD,42863.0,1.400292801955155
1637.0,QLD,42864.0,1.410191407833061
1638.0,QLD,42865.0,1.411398481864939
1639.0,QLD,42866.0,1.409104966352307
1640.0,QLD,42867.0,1.415502861956569
1641.0,QLD,42870.0,1.42419436965677
1642.0,QLD,42871.0,1.436507220181739
1643.0,QLD,42872.0,1.362871116530078
1644.0,QLD,42873.0,1.386048430154236
1645.0,QLD,42874.0,1.398482033959464
1646.0,QLD,42877.0,1.42202151084109
1647.0,QLD,42878.0,1.424315026353721
1648.0,QLD,42879.0,1.437835071639702
1649.0,QLD,42880.0,1.461615958498539
1650.0,QLD,42881.0,1.466685906061529
1651.0,QLD,42885.0,1.469462434695197
1652.0,QLD,42886.0,1.467651666699505
1653.0,QLD,42887.0,1.480447457908029
1654.0,QLD,42888.0,1.51255766506377
1655.0,QLD,42891.0,1.512316158503252
1656.0,QLD,42892.0,1.501210406155988
1657.0,QLD,42893.0,1.511954091829091
1658.0,QLD,42894.0,1.515454777956907
1659.0,QLD,42895.0,1.439283748815406
1660.0,QLD,42898.0,1.423349362299054
1661.0,QLD,42899.0,1.446405801913818
1662.0,QLD,42900.0,1.433489354008342
1663.0,QLD,42901.0,1.420089989565139
1664.0,QLD,42902.0,1.409829220429765
1665.0,QLD,42905.0,1.455097309614018
1666.0,QLD,42906.0,1.432765099930885
1667.0,QLD,42907.0,1.460822526627052
1668.0,QLD,42908.0,1.459736012708818
1669.0,QLD,42909.0,1.470480905673265
1670.0,QLD,42912.0,1.457321381728524
1671.0,QLD,42913.0,1.404442044993141
1672.0,QLD,42914.0,1.443558260403278
1673.0,QLD,42915.0,1.393938586151731
1674.0,QLD,42916.0,1.392248378269683
1675.0,QLD,42919.0,1.365567239560214
1676.0,QLD,42921.0,1.392127624989424
1677.0,QLD,42922.0,1.366653753478448
1678.0,QLD,42923.0,1.395145853350224
1679.0,QLD,42926.0,1.414462587296822
1680.0,QLD,42927.0,1.42218925190047
1681.0,QLD,42928.0,1.456597031067759
1682.0,QLD,42929.0,1.462633487789359
1683.0,QLD,42930.0,1.484847600233191
1684.0,QLD,42933.0,1.48641712727246
1685.0,QLD,42934.0,1.506699646002861
1686.0,QLD,42935.0,1.524084568923587
1687.0,QLD,42936.0,1.52794790122541
1688.0,QLD,42937.0,1.525774776805634
1689.0,QLD,42940.0,1.539296464007844
1690.0,QLD,42941.0,1.532777090748517
1691.0,QLD,42942.0,1.542193939088385
1692.0,QLD,42943.0,1.524084568923587
1693.0,QLD,42944.0,1.519979826644553
1694.0,QLD,42947.0,1.506458115296516
1695.0,QLD,42948.0,1.512977512701671
1696.0,QLD,42949.0,1.521187093843046
1697.0,QLD,42950.0,1.511045894842413
1698.0,QLD,42951.0,1.514909227144236
1699.0,QLD,42954.0,1.533260007286245
1700.0,QLD,42955.0,1.528913758446693
1701.0,QLD,42956.0,1.524567485461314
1702.0,QLD,42957.0,1.458407992230066
1703.0,QLD,42958.0,1.480380670550861
1704.0,QLD,42961.0,1.51877255944606
1705.0,QLD,42962.0,1.520704177305318
1706.0,QLD,42963.0,1.52649919990388
1707.0,QLD,42964.0,1.464202918245321
1708.0,QLD,42965.0,1.460339610089324
1709.0,QLD,42968.0,1.458649402207276
1710.0,QLD,42969.0,1.502111866456965
1711.0,QLD,42970.0,1.490763400257839
1712.0,QLD,42971.0,1.483036639070884
1713.0,QLD,42972.0,1.476275831688519
1714.0,QLD,42975.0,1.483761086314957
1715.0,QLD,42976.0,1.496075409735365
1716.0,QLD,42977.0,1.531811233527234
1717.0,QLD,42978.0,1.56030340583649
1718.0,QLD,42979.0,1.560061899275973
1719.0,QLD,42983.0,1.531328292843679
1720.0,QLD,42984.0,1.540262321229127
1721.0,QLD,42985.0,1.547747455126429
1722.0,QLD,42986.0,1.521428503820256
1723.0,QLD,42989.0,1.554266949114891
1724.0,QLD,42990.0,1.562959446793994
1725.0,QLD,42991.0,1.567305719779373
1726.0,QLD,42992.0,1.548471805787194
1727.0,QLD,42993.0,1.558371691393925
1728.0,QLD,42996.0,1.554991299775656
1729.0,QLD,42997.0,1.56030340583649
1730.0,QLD,42998.0,1.551127870890525
1731.0,QLD,42999.0,1.530845472889259
1732.0,QLD,43000.0,1.528430817763138
1733.0,QLD,43003.0,1.49655835041892
1734.0,QLD,43004.0,1.503802074339013
1735.0,QLD,43005.0,1.530603942182914
1736.0,QLD,43006.0,1.529155265007211
1737.0,QLD,43007.0,1.550645026790278
1738.0,QLD,43010.0,1.552818078772573
1739.0,QLD,43011.0,1.560544719230393
1740.0,QLD,43012.0,1.562717940233477
1741.0,QLD,43013.0,1.593624574502239
1742.0,QLD,43014.0,1.597004966120507
1743.0,QLD,43017.0,1.594107418602486
1744.0,QLD,43018.0,1.596280639605569
1745.0,QLD,43019.0,1.605938994505955
1746.0,QLD,43020.0,1.599902537784356
1747.0,QLD,43021.0,1.611492438106519
1748.0,QLD,43024.0,1.622599494328435
1749.0,QLD,43025.0,1.626221392507222
1750.0,QLD,43026.0,1.622599494328435
1751.0,QLD,43027.0,1.610526580885236
1752.0,QLD,43028.0,1.618736258609919
1753.0,QLD,43031.0,1.597729316781272
1754.0,QLD,43032.0,1.603765773502872
1755.0,QLD,43033.0,1.59072700283839
1756.0,QLD,43034.0,1.58155166105904
1757.0,QLD,43035.0,1.67089114810123
1758.0,QLD,43038.0,1.680066683047196
1759.0,QLD,43039.0,1.692139596490394
1760.0,QLD,43040.0,1.691415245829629
1761.0,QLD,43041.0,1.683688581225982
1762.0,QLD,43042.0,1.715561072716027
1763.0,QLD,43045.0,1.728607038836921
1764.0,SPXL,42681.0,1.0
1765.0,SPXL,42682.0,1.013986684853662
1766.0,SPXL,42683.0,1.046514060652106
1767.0,SPXL,42684.0,1.053236428353619
1768.0,SPXL,42685.0,1.04727303275407
1769.0,SPXL,42688.0,1.048899401543992
1770.0,SPXL,42689.0,1.072861235048846
1771.0,SPXL,42690.0,1.068741144150877
1772.0,SPXL,42691.0,1.083595355802001
1773.0,SPXL,42692.0,1.076222483954354
1774.0,SPXL,42695.0,1.099967381547549
1775.0,SPXL,42696.0,1.107231915548871
1776.0,SPXL,42697.0,1.109291895943103
1777.0,SPXL,42699.0,1.121110219186372
1778.0,SPXL,42702.0,1.105605503389114
1779.0,SPXL,42703.0,1.111135200644684
1780.0,SPXL,42704.0,1.10213591663728
1781.0,SPXL,42705.0,1.090859759693819
1782.0,SPXL,42706.0,1.092052430139762
1783.0,SPXL,42709.0,1.11091830810286
1784.0,SPXL,42710.0,1.12219446504632
1785.0,SPXL,42711.0,1.166106465744054
1786.0,SPXL,42712.0,1.175430980139608
1787.0,SPXL,42713.0,1.196465306452768
1788.0,SPXL,42716.0,1.192128279643141
1789.0,SPXL,42717.0,1.21489752944172
1790.0,SPXL,42718.0,1.18638181995525
1791.0,SPXL,42719.0,1.200477016134576
1792.0,SPXL,42720.0,1.193863116388892
1793.0,SPXL,42723.0,1.200368591548581
1794.0,SPXL,42724.0,1.214355363141912
1795.0,SPXL,42725.0,1.205247741288182
1796.0,SPXL,42726.0,1.198850647344654
1797.0,SPXL,42727.0,1.202103428294333
1798.0,SPXL,42731.0,1.210777351804083
1799.0,SPXL,42732.0,1.182803765247587
1800.0,SPXL,42733.0,1.18074374148352
1801.0,SPXL,42734.0,1.168274914094116
1802.0,SPXL,42738.0,1.192995719700934
1803.0,SPXL,42739.0,1.214138557339757
1804.0,SPXL,42740.0,1.211319474734057
1805.0,SPXL,42741.0,1.224981015939238
1806.0,SPXL,42744.0,1.213379585237793
1807.0,SPXL,42745.0,1.212295252638176
1808.0,SPXL,42746.0,1.222378739135694
1809.0,SPXL,42747.0,1.213596391039948
1810.0,SPXL,42748.0,1.22129453664558
1811.0,SPXL,42752.0,1.208175161740208
1812.0,SPXL,42753.0,1.215981731931834
1813.0,SPXL,42754.0,1.202970738242622
1814.0,SPXL,42755.0,1.214789061485891
1815.0,SPXL,42758.0,1.206115051236472
1816.0,SPXL,42759.0,1.228558940537398
1817.0,SPXL,42760.0,1.25902633594161
1818.0,SPXL,42761.0,1.256098828749915
1819.0,SPXL,42762.0,1.251111297794154
1820.0,SPXL,42765.0,1.228450602691072
1821.0,SPXL,42766.0,1.226824190531316
1822.0,SPXL,42767.0,1.228450602691072
1823.0,SPXL,42768.0,1.229317912639362
1824.0,SPXL,42769.0,1.254689309131983
1825.0,SPXL,42772.0,1.248834381488263
1826.0,SPXL,42773.0,1.248834381488263
1827.0,SPXL,42774.0,1.252954472386231
1828.0,SPXL,42775.0,1.275073131299008
1829.0,SPXL,42776.0,1.289818874994302
1830.0,SPXL,42779.0,1.310311121747322
1831.0,SPXL,42780.0,1.327333781748508
1832.0,SPXL,42781.0,1.346850207227574
1833.0,SPXL,42782.0,1.344356398379859
1834.0,SPXL,42783.0,1.349127123533465
1835.0,SPXL,42787.0,1.37265525869434
1836.0,SPXL,42788.0,1.370595234930273
1837.0,SPXL,42789.0,1.37298048908249
1838.0,SPXL,42790.0,1.378618610924055
1839.0,SPXL,42793.0,1.383714609835645
1840.0,SPXL,42794.0,1.37243840952235
1841.0,SPXL,42795.0,1.429361317169627
1842.0,SPXL,42796.0,1.403990007416675
1843.0,SPXL,42797.0,1.406158499136572
1844.0,SPXL,42800.0,1.39303903749153
1845.0,SPXL,42801.0,1.38122080098793
1846.0,SPXL,42802.0,1.373197381624314
1847.0,SPXL,42803.0,1.376883774178303
1848.0,SPXL,42804.0,1.3902200416255
1849.0,SPXL,42807.0,1.39260542588722
1850.0,SPXL,42808.0,1.376450075834324
1851.0,SPXL,42809.0,1.410929180920343
1852.0,SPXL,42810.0,1.405182721232453
1853.0,SPXL,42811.0,1.397050877282842
1854.0,SPXL,42814.0,1.391629647983101
1855.0,SPXL,42815.0,1.339260442838103
1856.0,SPXL,42816.0,1.34663331468575
1857.0,SPXL,42817.0,1.342730029589937
1858.0,SPXL,42818.0,1.34067000582587
1859.0,SPXL,42821.0,1.334923546137979
1860.0,SPXL,42822.0,1.363222363082625
1861.0,SPXL,42823.0,1.368860398184521
1862.0,SPXL,42824.0,1.379702856784003
1863.0,SPXL,42825.0,1.369944644044469
1864.0,SPXL,42828.0,1.364523414744729
1865.0,SPXL,42829.0,1.366691949834459
1866.0,SPXL,42830.0,1.352271436527315
1867.0,SPXL,42831.0,1.363764442642765
1868.0,SPXL,42832.0,1.360078050088776
1869.0,SPXL,42835.0,1.361704332139029
1870.0,SPXL,42836.0,1.357584241241061
1871.0,SPXL,42837.0,1.34034477543772
1872.0,SPXL,42838.0,1.314214406843135
1873.0,SPXL,42842.0,1.347392286787714
1874.0,SPXL,42843.0,1.335465625698119
1875.0,SPXL,42844.0,1.328309646392295
1876.0,SPXL,42845.0,1.359535883788967
1877.0,SPXL,42846.0,1.3463080842976
1878.0,SPXL,42849.0,1.389569537479365
1879.0,SPXL,42850.0,1.414181788390684
1880.0,SPXL,42851.0,1.413097629270405
1881.0,SPXL,42852.0,1.416458791436244
1882.0,SPXL,42853.0,1.406917384498866
1883.0,SPXL,42856.0,1.415157739774141
1884.0,SPXL,42857.0,1.418193628181996
1885.0,SPXL,42858.0,1.411254454678328
1886.0,SPXL,42859.0,1.416025179831934
1887.0,SPXL,42860.0,1.432939371877291
1888.0,SPXL,42863.0,1.433372983481601
1889.0,SPXL,42864.0,1.429903483469436
1890.0,SPXL,42865.0,1.435975260285145
1891.0,SPXL,42866.0,1.428168646723684
1892.0,SPXL,42867.0,1.420795688136368
1893.0,SPXL,42870.0,1.440745942068917
1894.0,SPXL,42871.0,1.438143708635207
1895.0,SPXL,42872.0,1.36354763684061
1896.0,SPXL,42873.0,1.377425940478112
1897.0,SPXL,42874.0,1.403447884486701
1898.0,SPXL,42877.0,1.425566413289974
1899.0,SPXL,42878.0,1.434674208623042
1900.0,SPXL,42879.0,1.444215442081082
1901.0,SPXL,42880.0,1.464599307617942
1902.0,SPXL,42881.0,1.465900359280045
1903.0,SPXL,42885.0,1.461563462579921
1904.0,SPXL,42886.0,1.45939501422986
